1.74645847708037e-01,2.17779809965861e-01,9.69211334208455e-02,-9.69211334209031e-02,-2.17779809965906e-01,-1.74645847708061e-01
2.17779809965867e-01,2.71566981128891e-01,1.20858676544968e-01,-1.20858676545053e-01,-2.71566981128958e-01,-2.17779809965904e-01
9.69211334208631e-02,1.20858676544987e-01,5.37871711630056e-02,-5.37871711630782e-02,-1.20858676545044e-01,-9.69211334208950e-02
-9.69211334208737e-02,-1.20858676545013e-01,-5.37871711630519e-02,5.37871711630169e-02,1.20858676544984e-01,9.69211334208573e-02
-2.17779809965874e-01,-2.71566981128911e-01,-1.20858676545004e-01,1.20858676545003e-01,2.71566981128909e-01,2.17779809965872e-01
-1.74645847708040e-01,-2.17779809965871e-01,-9.69211334208651e-02,9.69211334208753e-02,2.17779809965878e-01,1.74645847708043e-01
