-2.86532936858525e-03,-3.26521882450848e-03,5.95834866023120e-04,9.33304603263128e-03,2.21532427248731e-02,3.69663440241429e-02,5.08149552710529e-02,6.05265265280845e-02,6.34401455161465e-02,5.80414656069869e-02,4.43588414555996e-02,2.40270621794469e-02
-7.37316369799188e-03,-9.85359587922271e-03,-3.85561409100570e-03,1.19026154386992e-02,3.59510739585997e-02,6.42802846179584e-02,9.11726761695540e-02,1.10467525795587e-01,1.16972306476321e-01,1.07697116144750e-01,8.26267874210945e-02,4.48487313564584e-02
-1.46561251318336e-02,-2.20903916598631e-02,-1.69599618074763e-02,2.76347335485921e-03,3.51428495063547e-02,7.45694692723833e-02,1.12942753079820e-01,1.41471844062349e-01,1.52689487407274e-01,1.42216828732765e-01,1.09871690933459e-01,5.98603267106012e-02
-2.49516428089727e-02,-4.05474280439092e-02,-3.97863406298770e-02,-1.98252911961113e-02,1.71942034602642e-02,6.44953166182923e-02,1.12119376907664e-01,1.49156286046016e-01,1.66243890891790e-01,1.57763733711415e-01,1.23227197255046e-01,6.75287404929120e-02
-3.74367986055228e-02,-6.37159408278092e-02,-7.03858728124136e-02,-5.37785918033570e-02,-1.59743105051166e-02,3.55748836791385e-02,8.96819831663395e-02,1.33951703538936e-01,1.57620093773773e-01,1.54056593072783e-01,1.22353241247716e-01,6.76328924229752e-02
-5.03276007371081e-02,-8.81941707838677e-02,-1.04047491677473e-01,-9.34834491558291e-02,-5.82998464546804e-02,-6.12071462942738e-03,5.13249161185948e-02,1.00876944064248e-01,1.30959016732948e-01,1.34243585453359e-01,1.09355903547729e-01,6.12251294986460e-02
-6.12251295200279e-02,-1.09355903586288e-01,-1.34243585512002e-01,-1.30959016794697e-01,-1.00876944143194e-01,-5.13249161908786e-02,6.12071455344687e-03,5.82998463936603e-02,9.34834490938596e-02,1.04047491636057e-01,8.81941707520753e-02,5.03276007222215e-02
-6.76328924374651e-02,-1.22353241271961e-01,-1.54056593100430e-01,-1.57620093813655e-01,-1.33951703576768e-01,-8.96819832079119e-02,-3.55748837108852e-02,1.59743104734236e-02,5.37785917817861e-02,7.03858727899243e-02,6.37159408168589e-02,3.74367986017778e-02
-6.75287404886538e-02,-1.23227197243686e-01,-1.57763733694035e-01,-1.66243890869005e-01,-1.49156286029108e-01,-1.12119376888519e-01,-6.44953165987916e-02,-1.71942034409409e-02,1.98252912046869e-02,3.97863406375055e-02,4.05474280498916e-02,2.49516428136023e-02
-5.98603266944093e-02,-1.09871690897453e-01,-1.42216828677331e-01,-1.52689487346560e-01,-1.41471843995823e-01,-1.12942753015020e-01,-7.45694692055979e-02,-3.51428494492039e-02,-2.76347330700593e-03,1.69599618392437e-02,2.20903916847834e-02,1.46561251470405e-02
-4.48487313408612e-02,-8.26267873855241e-02,-1.07697116093926e-01,-1.16972306408821e-01,-1.10467525726763e-01,-9.11726760902329e-02,-6.42802845388465e-02,-3.59510738783988e-02,-1.19026153751837e-02,3.85561414538857e-03,9.85359591746885e-03,7.37316372024024e-03
-2.40270621717059e-02,-4.43588414390222e-02,-5.80414655772625e-02,-6.34401454816978e-02,-6.05265264827771e-02,-5.08149552229723e-02,-3.69663439665012e-02,-2.21532426706414e-02,-9.33304597966441e-03,-5.95834825273497e-04,3.26521885714804e-03,2.86532938625534e-03
