-5.92216940491584e-04,-1.17545647584473e-03,-1.74087728920316e-03,-2.27990817741729e-03,-2.78437798166290e-03,-3.24663945394386e-03,-3.65968518155552e-03,-4.01725381227837e-03,-4.31392497019705e-03,-4.54520142293255e-03,-4.70757725522402e-03,-4.79859101496295e-03,-4.81686302631753e-03,-4.76211630423718e-03,-4.63518075321663e-03,-4.43798058682022e-03,-4.17350515855418e-03,-3.84576364633478e-03,-3.45972427737919e-03,-3.02123901503861e-03,-2.53695484891520e-03,-2.01421303329255e-03,-1.46093780126474e-03,-8.85516241379125e-04,-2.96671157918331e-04,2.96671157898829e-04,8.85516241355469e-04,1.46093780124493e-03,2.01421303325560e-03,2.53695484887003e-03,3.02123901500014e-03,3.45972427735217e-03,3.84576364629783e-03,4.17350515853336e-03,4.43798058679399e-03,4.63518075318829e-03,4.76211630420345e-03,4.81686302628367e-03,4.79859101492557e-03,4.70757725520353e-03,4.54520142292380e-03,4.31392497019921e-03,4.01725381228053e-03,3.65968518155296e-03,3.24663945393149e-03,2.78437798165364e-03,2.27990817738565e-03,1.74087728918288e-03,1.17545647582445e-03,5.92216940493250e-04
-1.17545647584352e-03,-2.33309422970844e-03,-3.45536465325897e-03,-4.52525527087425e-03,-5.52654763136271e-03,-6.44406316321581e-03,-7.26389326624131e-03,-7.97361015175098e-03,-8.56245523522721e-03,-9.02150222541303e-03,-9.34379243788824e-03,-9.52444028152874e-03,-9.56070731919857e-03,-9.45204377952592e-03,-9.20009689106111e-03,-8.80868591177248e-03,-8.28374423314598e-03,-7.63322943595251e-03,-6.86700266136580e-03,-5.99667912629657e-03,-5.03545204833279e-03,-3.99789265018012e-03,-2.89972927466207e-03,-1.75760895917796e-03,-5.88845083469772e-04,5.88845083449908e-04,1.75760895914180e-03,2.89972927461515e-03,3.99789265011848e-03,5.03545204826955e-03,5.99667912623474e-03,6.86700266132297e-03,7.63322943590120e-03,8.28374423311434e-03,8.80868591173795e-03,9.20009689101020e-03,9.45204377949455e-03,9.56070731915018e-03,9.52444028150782e-03,9.34379243786286e-03,9.02150222540692e-03,8.56245523521795e-03,7.97361015175709e-03,7.26389326623491e-03,6.44406316320590e-03,5.52654763134196e-03,4.52525527084225e-03,3.45536465322614e-03,2.33309422966967e-03,1.17545647582447e-03
-1.74087728920527e-03,-3.45536465326798e-03,-5.11747221136160e-03,-6.70200410721401e-03,-8.18494045242548e-03,-9.54380144364537e-03,-1.07579881334194e-02,-1.18090946891599e-02,-1.26811874069837e-02,-1.33610462501821e-02,-1.38383652517477e-02,-1.41059087421354e-02,-1.41596210347549e-02,-1.39986879060105e-02,-1.36255489380735e-02,-1.30458605373765e-02,-1.22684101891419e-02,-1.13049832481847e-02,-1.01701842848512e-02,-8.88121569466802e-03,-7.45761692755637e-03,-5.92096828970606e-03,-4.29456380807869e-03,-2.60305811675234e-03,-8.72092717794901e-04,8.72092717793218e-04,2.60305811672706e-03,4.29456380804109e-03,5.92096828964606e-03,7.45761692750069e-03,8.88121569460495e-03,1.01701842848083e-02,1.13049832481598e-02,1.22684101891397e-02,1.30458605373627e-02,1.36255489380649e-02,1.39986879059820e-02,1.41596210347220e-02,1.41059087421088e-02,1.38383652517333e-02,1.33610462501875e-02,1.26811874070023e-02,1.18090946891900e-02,1.07579881334468e-02,9.54380144364599e-03,8.18494045242289e-03,6.70200410718372e-03,5.11747221135574e-03,3.45536465323673e-03,1.74087728919471e-03
-2.27990817742213e-03,-4.52525527088258e-03,-6.70200410721794e-03,-8.77715739293147e-03,-1.07192579195059e-02,-1.24988654226292e-02,-1.40890028665918e-02,-1.54655653886392e-02,-1.66076857041363e-02,-1.74980504332961e-02,-1.81231625544346e-02,-1.84735460049483e-02,-1.85438893289442e-02,-1.83331261932911e-02,-1.78444515523190e-02,-1.70852732154546e-02,-1.60670995524067e-02,-1.48053650380550e-02,-1.33191962814851e-02,-1.16311220861353e-02,-9.76673193603985e-03,-7.75428808546346e-03,-5.62429713178583e-03,-3.40904756668810e-03,-1.14212031547758e-03,1.14212031548663e-03,3.40904756668943e-03,5.62429713176252e-03,7.75428808541400e-03,9.76673193599480e-03,1.16311220860818e-02,1.33191962814699e-02,1.48053650380597e-02,1.60670995524335e-02,1.70852732154826e-02,1.78444515523522e-02,1.83331261933185e-02,1.85438893289500e-02,1.84735460049693e-02,1.81231625544478e-02,1.74980504333332e-02,1.66076857041787e-02,1.54655653886780e-02,1.40890028666309e-02,1.24988654226558e-02,1.07192579195202e-02,8.77715739292405e-03,6.70200410721400e-03,4.52525527087218e-03,2.27990817742147e-03
-2.78437798166831e-03,-5.52654763138031e-03,-8.18494045243316e-03,-1.07192579195050e-02,-1.30910823631163e-02,-1.52644593424302e-02,-1.72064426778507e-02,-1.88875938815525e-02,-2.02824284149808e-02,-2.13698020083792e-02,-2.21332311865322e-02,-2.25611431412422e-02,-2.26470511635018e-02,-2.23896529752593e-02,-2.17928504706564e-02,-2.08656905673444e-02,-1.96222280643585e-02,-1.80813125857027e-02,-1.62663028393357e-02,-1.42047125228702e-02,-1.19277932440289e-02,-9.47006077813285e-03,-6.86877184406366e-03,-4.16335933050568e-03,-1.39483453338910e-03,1.39483453342352e-03,4.16335933052519e-03,6.86877184406231e-03,9.47006077809759e-03,1.19277932439979e-02,1.42047125228525e-02,1.62663028393448e-02,1.80813125857463e-02,1.96222280644163e-02,2.08656905674180e-02,2.17928504707302e-02,2.23896529753160e-02,2.26470511635494e-02,2.25611431412926e-02,2.21332311865607e-02,2.13698020084355e-02,2.02824284150289e-02,1.88875938816114e-02,1.72064426779128e-02,1.52644593424905e-02,1.30910823631789e-02,1.07192579195429e-02,8.18494045246296e-03,5.52654763139399e-03,2.78437798167957e-03
-3.24663945395816e-03,-6.44406316323132e-03,-9.54380144367542e-03,-1.24988654226371e-02,-1.52644593424392e-02,-1.77986596183427e-02,-2.00630503573845e-02,-2.20233057041695e-02,-2.36497101857989e-02,-2.49176091681920e-02,-2.58077825952093e-02,-2.63067363450770e-02,-2.64069067875595e-02,-2.61067754408668e-02,-2.54108919902710e-02,-2.43298053195523e-02,-2.28799036006450e-02,-2.10831658656415e-02,-1.89668288271030e-02,-1.65629739972473e-02,-1.39080413649721e-02,-1.10422770026517e-02,-8.00912297685634e-03,-4.85455881078162e-03,-1.62640448160670e-03,1.62640448163357e-03,4.85455881079292e-03,8.00912297684429e-03,1.10422770026260e-02,1.39080413649425e-02,1.65629739972283e-02,1.89668288271153e-02,2.10831658656781e-02,2.28799036007218e-02,2.43298053196488e-02,2.54108919903628e-02,2.61067754409403e-02,2.64069067876310e-02,2.63067363451292e-02,2.58077825952649e-02,2.49176091682451e-02,2.36497101858692e-02,2.20233057042388e-02,2.00630503574619e-02,1.77986596183961e-02,1.52644593424991e-02,1.24988654226872e-02,9.54380144372181e-03,6.44406316326252e-03,3.24663945397396e-03
-3.65968518156486e-03,-7.26389326624526e-03,-1.07579881334244e-02,-1.40890028665905e-02,-1.72064426778392e-02,-2.00630503573883e-02,-2.26155226446543e-02,-2.48251666616348e-02,-2.66584864573976e-02,-2.80876907726278e-02,-2.90911143267510e-02,-2.96535462415277e-02,-2.97664606224405e-02,-2.94281458025765e-02,-2.86437302897757e-02,-2.74251050235706e-02,-2.57907431208498e-02,-2.37654198420404e-02,-2.13798370235697e-02,-1.86701576692060e-02,-1.56774577558815e-02,-1.24471035636922e-02,-9.02806396934781e-03,-5.47216812795207e-03,-1.83331979574759e-03,1.83331979574966e-03,5.47216812793727e-03,9.02806396932194e-03,1.24471035636592e-02,1.56774577558384e-02,1.86701576691802e-02,2.13798370235640e-02,2.37654198420673e-02,2.57907431208960e-02,2.74251050236382e-02,2.86437302898352e-02,2.94281458026456e-02,2.97664606224927e-02,2.96535462415712e-02,2.90911143267893e-02,2.80876907726688e-02,2.66584864574311e-02,2.48251666616903e-02,2.26155226447182e-02,2.00630503574567e-02,1.72064426779097e-02,1.40890028666658e-02,1.07579881334767e-02,7.26389326629599e-03,3.65968518158122e-03
-4.01725381230196e-03,-7.97361015176531e-03,-1.18090946891841e-02,-1.54655653886394e-02,-1.88875938815351e-02,-2.20233057041503e-02,-2.48251666616148e-02,-2.72507033978749e-02,-2.92631472484481e-02,-3.08319916159597e-02,-3.19334544189435e-02,-3.25508386041275e-02,-3.26747852565545e-02,-3.23034154713355e-02,-3.14423588358816e-02,-3.01046680910464e-02,-2.83106212649692e-02,-2.60874142787641e-02,-2.34687486841593e-02,-2.04943207821946e-02,-1.72092198679511e-02,-1.36632447225868e-02,-9.91014871480416e-03,-6.00682495434008e-03,-2.01244385059338e-03,2.01244385053778e-03,6.00682495428671e-03,9.91014871473735e-03,1.36632447225301e-02,1.72092198678833e-02,2.04943207821492e-02,2.34687486841254e-02,2.60874142787571e-02,2.83106212649670e-02,3.01046680910584e-02,3.14423588358948e-02,3.23034154713608e-02,3.26747852565727e-02,3.25508386041308e-02,3.19334544189749e-02,3.08319916159793e-02,2.92631472484826e-02,2.72507033979136e-02,2.48251666616606e-02,2.20233057042082e-02,1.88875938815898e-02,1.54655653886844e-02,1.18090946892160e-02,7.97361015179181e-03,4.01725381231482e-03
-4.31392497020245e-03,-8.56245523522232e-03,-1.26811874069821e-02,-1.66076857041255e-02,-2.02824284149477e-02,-2.36497101857693e-02,-2.66584864573588e-02,-2.92631472484433e-02,-3.14242085564169e-02,-3.31089108947922e-02,-3.42917158933207e-02,-3.49546934339828e-02,-3.50877934530332e-02,-3.46889982898463e-02,-3.37643532726282e-02,-3.23278750772700e-02,-3.04013392489921e-02,-2.80139501070851e-02,-2.52018980374201e-02,-2.20078108828871e-02,-1.84801077489094e-02,-1.46722650190367e-02,-1.06420057075717e-02,-6.45042443743245e-03,-2.16106130803566e-03,2.16106130793083e-03,6.45042443734102e-03,1.06420057074783e-02,1.46722650189572e-02,1.84801077488340e-02,2.20078108828235e-02,2.52018980373475e-02,2.80139501070246e-02,3.04013392489350e-02,3.23278750772267e-02,3.37643532725907e-02,3.46889982898153e-02,3.50877934530071e-02,3.49546934339606e-02,3.42917158933184e-02,3.31089108947813e-02,3.14242085564448e-02,2.92631472484618e-02,2.66584864573862e-02,2.36497101858037e-02,2.02824284149694e-02,1.66076857041591e-02,1.26811874069952e-02,8.56245523524706e-03,4.31392497020528e-03
-4.54520142293854e-03,-9.02150222543244e-03,-1.33610462501824e-02,-1.74980504332887e-02,-2.13698020083566e-02,-2.49176091681559e-02,-2.80876907725798e-02,-3.08319916159262e-02,-3.31089108947553e-02,-3.48839328338150e-02,-3.61301499098076e-02,-3.68286707422261e-02,-3.69689064672752e-02,-3.65487312543046e-02,-3.55745145312483e-02,-3.40610244305437e-02,-3.20312039193941e-02,-2.95158230076080e-02,-2.65530123058254e-02,-2.31876850041160e-02,-1.94708560339934e-02,-1.54588687338809e-02,-1.12125407416753e-02,-6.79624206126055e-03,-2.27691927890169e-03,2.27691927875794e-03,6.79624206113611e-03,1.12125407415656e-02,1.54588687337999e-02,1.94708560339219e-02,2.31876850040626e-02,2.65530123057450e-02,2.95158230075393e-02,3.20312039192981e-02,3.40610244304664e-02,3.55745145311655e-02,3.65487312542389e-02,3.69689064672336e-02,3.68286707422100e-02,3.61301499097980e-02,3.48839328338102e-02,3.31089108947728e-02,3.08319916159539e-02,2.80876907726000e-02,2.49176091681942e-02,2.13698020083590e-02,1.74980504332990e-02,1.33610462501718e-02,9.02150222541356e-03,4.54520142292550e-03
