1.23236548329424e-04,2.47584376157617e-04,3.74126615132596e-04,5.03890570857456e-04,6.37820976393503e-04,7.76754625610548e-04,9.21396812522790e-04,1.07229997519829e-03,1.22984490843885e-03,1.39422486933228e-03,1.56543285531888e-03,1.74325228447571e-03,1.92725125528840e-03,2.11678050695930e-03,2.31097514391388e-03,2.50876012899697e-03,2.70885949115345e-03,2.90980913476003e-03,3.10997308124947e-03,3.30756291953658e-03,3.50066019039802e-03,3.68724138373801e-03,3.86520518509535e-03,4.03240157141885e-03,4.18666232545630e-03,4.32583251424653e-03,4.44780245960272e-03,4.55053971865149e-03,4.63212058972136e-03,4.69076066319918e-03,4.72484394911945e-03,4.73295013190291e-03,4.71387952875684e-03,4.66667536029580e-03,4.59064298038794e-03,4.48536575568456e-03,4.35071733389165e-03,4.18687009223467e-03,3.99429961319889e-03,3.77378509289928e-03,3.52640564692683e-03,3.25353253887758e-03,2.95681741684955e-03,2.63817670191866e-03,2.29977232963968e-03,1.94398909913115e-03,1.57340893500690e-03,1.19078241250071e-03,7.98997937288765e-04,4.01049005725716e-04
2.43026198284196e-04,4.88282042051713e-04,7.37940945017248e-04,9.94064794949583e-04,1.25855051983935e-03,1.53307940883626e-03,1.81907003910918e-03,2.11763560418179e-03,2.42954637106039e-03,2.75519791326337e-03,3.09458567805211e-03,3.44728634660671e-03,3.81244634106600e-03,4.18877772037260e-03,4.57456159189943e-03,4.96765904817151e-03,5.36552952033938e-03,5.76525632351120e-03,6.16357905580792e-03,6.55693240510503e-03,6.94149081502311e-03,7.31321836909928e-03,7.66792316741386e-03,8.00131539732667e-03,8.30906823869548e-03,8.58688069609403e-03,8.83054141585433e-03,9.03599252589897e-03,9.19939253059603e-03,9.31717730190345e-03,9.38611823187117e-03,9.40337664923828e-03,9.36655365454980e-03,9.27373459242419e-03,9.12352745620270e-03,8.91509460707371e-03,8.64817728667028e-03,8.32311250673340e-03,7.94084201049343e-03,7.50291311677736e-03,7.01147137644896e-03,6.46924509159218e-03,5.87952186731790e-03,5.24611748373234e-03,4.57333748906993e-03,3.86593202222566e-03,3.12904447374696e-03,2.36815468457038e-03,1.58901746380844e-03,7.97597275279688e-04
3.55980291710194e-04,7.15322569678513e-04,1.08130463267261e-03,1.45703730682416e-03,1.84538444298675e-03,2.24888703437092e-03,2.66969272758852e-03,3.10949191701519e-03,3.56946151032585e-03,4.05021733334821e-03,4.55177600916247e-03,5.07352699790976e-03,5.61421532683463e-03,6.17193537247502e-03,6.74413588542535e-03,7.32763627170291e-03,7.91865396901885e-03,8.51284258203104e-03,9.10534027115746e-03,9.69082772803080e-03,1.02635949182009e-02,1.08176156321902e-02,1.13466287601374e-02,1.18442250964781e-02,1.23039383893089e-02,1.27193392775009e-02,1.30841307070213e-02,1.33922433878597e-02,1.36379298445369e-02,1.38158556265809e-02,1.39211862810731e-02,1.39496687453854e-02,1.38977058958181e-02,1.37624230835544e-02,1.35417256040174e-02,1.32343461755376e-02,1.28398816481333e-02,1.23588183194369e-02,1.17925454011628e-02,1.11433563530615e-02,1.04144379789778e-02,9.60984735999745e-03,8.73447687850920e-03,7.79400776264746e-03,6.79485275054947e-03,5.74408863389625e-03,4.64937959106179e-03,3.51889235529896e-03,2.36120438555788e-03,1.18520631024195e-03
4.58825745355647e-04,9.22166287749874e-04,1.39442447434238e-03,1.87978111475778e-03,2.38208858855816e-03,2.90476992422714e-03,3.45072504048619e-03,4.02224573025919e-03,4.62094083173617e-03,5.24767287279841e-03,5.90250729733777e-03,6.58467518570197e-03,7.29255017257651e-03,8.02364004343254e-03,8.77459326275578e-03,9.54122045341733e-03,1.03185306128366e-02,1.11007816206337e-02,1.18815443672639e-02,1.26537796186623e-02,1.34099265296906e-02,1.41420015337983e-02,1.48417061691608e-02,1.55005422572696e-02,1.61099327278103e-02,1.66613462889438e-02,1.71464240731514e-02,1.75571063491897e-02,1.78857573791671e-02,1.81252865179599e-02,1.82692636989708e-02,1.83120275250771e-02,1.82487842861562e-02,1.80756963519272e-02,1.77899585406844e-02,1.73898612371063e-02,1.68748392242845e-02,1.62455054027766e-02,1.55036687900928e-02,1.46523364243970e-02,1.36956990320611e-02,1.26391005580428e-02,1.14889918954514e-02,1.02528693838444e-02,8.93919887125948e-03,7.55732634757887e-03,6.11737635669538e-03,4.63013957488194e-03,3.10695110426655e-03,1.55956116709799e-03
5.48460588161355e-04,1.10261516808316e-03,1.66801827890803e-03,2.24994787008617e-03,2.85327275947440e-03,3.48232689510264e-03,4.14079252367842e-03,4.83159423081933e-03,5.55680564950895e-03,6.31757043656606e-03,7.11403889579445e-03,7.94532138284031e-03,8.80945936666222e-03,9.70341474673738e-03,1.06230777414596e-02,1.15632933727688e-02,1.25179062813437e-02,1.34798233195589e-02,1.44410930898576e-02,1.53930013288251e-02,1.63261807866822e-02,1.72307340206261e-02,1.80963673135652e-02,1.89125337492702e-02,1.96685833242314e-02,2.03539178577876e-02,2.09581483770046e-02,2.14712526029126e-02,2.18837301507629e-02,2.21867530792679e-02,2.23723094818531e-02,2.24333379060306e-02,2.23638505143320e-02,2.21590430583055e-02,2.18153899260335e-02,2.13307227376769e-02,2.07042912025268e-02,1.99368052086402e-02,1.90304573906367e-02,1.79889257070938e-02,1.68173558525713e-02,1.55223236261776e-02,1.41117776739435e-02,1.25949633119359e-02,1.09823284170700e-02,9.28541263714509e-03,7.51672141948872e-03,5.68958658166800e-03,3.81801534809895e-03,1.91652994663548e-03
6.22006836885643e-04,1.25091839850280e-03,1.89347278162801e-03,2.55607758805014e-03,3.24465153671025e-03,3.96447418831061e-03,4.72004629016292e-03,5.51496308449040e-03,6.35180272237026e-03,7.23203169154830e-03,8.15592890213653e-03,9.12252978458770e-03,1.01295914435201e-02,1.11735795831390e-02,1.22496775810483e-02,1.33518177418168e-02,1.44727344147894e-02,1.56040383184303e-02,1.67363110804432e-02,1.78592186841836e-02,1.89616422129911e-02,2.00318240086458e-02,2.10575271134712e-02,2.20262056502290e-02,2.29251836143667e-02,2.37418394117214e-02,2.44637933728459e-02,2.50790954162420e-02,2.55764100154416e-02,2.59451956517986e-02,2.61758760035176e-02,2.62600002328528e-02,2.61903898842940e-02,2.59612700955031e-02,2.55683830472392e-02,2.50090818340194e-02,2.42824032213915e-02,2.33891180631044e-02,2.23317584779664e-02,2.11146212270748e-02,1.97437470817679e-02,1.82268763262806e-02,1.65733808910484e-02,1.47941739577583e-02,1.29015982104982e-02,1.09092942233092e-02,8.83205076883253e-03,6.68563910054744e-03,4.48663349903900e-03,2.25222057642197e-03
6.76859886280200e-04,1.36187099764160e-03,2.06299115294117e-03,2.78779455524021e-03,3.54328792646312e-03,4.33573603520248e-03,5.17049952147713e-03,6.05188773190999e-03,6.98302904596036e-03,7.96576090325946e-03,9.00054143621333e-03,1.00863842771349e-02,1.12208177489658e-02,1.23998692698858e-02,1.36180754094121e-02,1.48685176337829e-02,1.61428833776167e-02,1.74315516817626e-02,1.87237022528284e-02,2.00074464302152e-02,2.12699782011672e-02,2.24977430849376e-02,2.36766224221775e-02,2.47921303558168e-02,2.58296205824287e-02,2.67744997884209e-02,2.76124445681747e-02,2.83296185523177e-02,2.89128864545325e-02,2.93500217759550e-02,2.96299049859627e-02,2.97427091263954e-02,2.96800699611394e-02,2.94352380111177e-02,2.90032100746642e-02,2.83808381283599e-02,2.75669138324364e-02,2.65622272199627e-02,2.53695985271845e-02,2.39938825161233e-02,2.24419450456407e-02,2.07226120554220e-02,1.88465915353732e-02,1.68263694514960e-02,1.46760809849790e-02,1.24113588069351e-02,1.00491604514597e-02,7.60757715975214e-03,5.10562684301692e-03,2.56303404777422e-03
7.10733643267408e-04,1.43090393359471e-03,2.16972780222541e-03,2.93598637015241e-03,3.73781604082015e-03,4.58251023398294e-03,5.47633505069646e-03,6.42436194355910e-03,7.43032020303856e-03,8.49647176428888e-03,9.62351049222243e-03,1.08104877242262e-02,1.20547654409844e-02,1.33519980082373e-02,1.46961429866219e-02,1.60795010548664e-02,1.74927846372536e-02,1.89252143771528e-02,2.03646421626131e-02,2.17976989919077e-02,2.32099655755734e-02,2.45861632099794e-02,2.59103621344888e-02,2.71662043015713e-02,2.83371372541809e-02,2.94066556183313e-02,3.03585465857981e-02,3.11771356838902e-02,3.18475291061995e-02,3.23558489134481e-02,3.26894575028337e-02,3.28371678899991e-02,3.27894365447858e-02,3.25385357694662e-02,3.20787029012984e-02,3.14062639559578e-02,3.05197296999549e-02,2.94198625424438e-02,2.81097130643841e-02,2.65946254487879e-02,2.48822115339019e-02,2.29822936735317e-02,2.09068170498849e-02,1.86697325360778e-02,1.62868516411291e-02,1.37756754847738e-02,1.11552001337559e-02,8.44570098302448e-03,5.66849917554293e-03,2.84571332206158e-03
7.21700699474495e-04,1.45416433745360e-03,2.20790836966912e-03,2.99296331979547e-03,3.81863933509965e-03,4.69330459427818e-03,5.62417923205452e-03,6.61714820478571e-03,7.67659622855761e-03,8.80526757983750e-03,1.00041531632093e-02,1.12724068294376e-02,1.26072924719983e-02,1.40041629541029e-02,1.54564714225622e-02,1.69558150612243e-02,1.84920108315952e-02,2.00532022478524e-02,2.16259957488160e-02,2.31956247633228e-02,2.47461391306014e-02,2.62606171339622e-02,2.77213970472751e-02,2.91103247782168e-02,3.04090139311048e-02,3.15991144039167e-02,3.26625854866023e-02,3.35819693398729e-02,3.43406607087794e-02,3.49231687633578e-02,3.53153670586969e-02,3.55047277677634e-02,3.54805365601925e-02,3.52340847748856e-02,3.47588358604612e-02,3.40505634297930e-02,3.31074586882954e-02,3.19302054426162e-02,3.05220213725758e-02,2.88886647443643e-02,2.70384062532260e-02,2.49819661977556e-02,2.27324177011473e-02,2.03050571970542e-02,1.77172438828011e-02,1.49882103034310e-02,1.21388466576743e-02,9.19146180849774e-03,6.16952432574328e-03,3.09738718637146e-03
7.08226912288493e-04,1.42858455462493e-03,2.17293302622388e-03,2.95259559616350e-03,3.77810129870898e-03,4.65894055052187e-03,5.60333781602318e-03,6.61804508364368e-03,7.70815959394964e-03,8.87696888639761e-03,1.01258258074643e-02,1.14540556610520e-02,1.28588971820648e-02,1.43354784914405e-02,1.58768286466406e-02,1.74739248490465e-02,1.91157748144358e-02,2.07895332640250e-02,2.24806509608695e-02,2.41730542050848e-02,2.58493522232257e-02,2.74910694451445e-02,2.90788992665127e-02,3.05929755498017e-02,3.20131578284331e-02,3.33193259511806e-02,3.44916797407312e-02,3.55110391442201e-02,3.63591403256345e-02,3.70189231915703e-02,3.74748059510379e-02,3.77129424870218e-02,3.77214585577806e-02,3.74906631477914e-02,3.70132316452163e-02,3.62843579318410e-02,3.53018729240181e-02,3.40663275943710e-02,3.25810390257094e-02,3.08520985923413e-02,2.88883419232450e-02,2.67012808660286e-02,2.43049982329434e-02,2.17160066619428e-02,1.89530734576600e-02,1.60370137828776e-02,1.29904550401254e-02,9.83757571284976e-03,6.60382231367732e-03,3.31560841469745e-03
