4.19576520121933e-05,8.32729559386540e-05,1.23310225631579e-04,1.61447036701838e-04,1.97080702660961e-04,2.29634566932005e-04,2.58564051926559e-04,2.83362408562890e-04,3.03566112285179e-04,3.18759854814852e-04,3.28581084490774e-04,3.32724052106328e-04,3.30943323592264e-04,3.23056725682293e-04,3.08947695796959e-04,2.88567012739777e-04,2.61933890374564e-04,2.29136422193315e-04,1.90331370539688e-04,1.45743300171647e-04,9.56630617778125e-05,4.04456369496209e-05,-1.94926380921495e-05,-8.36774470692998e-05,-1.51580438112271e-04,-2.22623704506115e-04,-2.96184763178211e-04,-3.71601987803092e-04,-4.48180449183740e-04,-5.25198111768447e-04,-6.01912331806222e-04,-6.77566599764029e-04,-7.51397467253775e-04,-8.22641596863206e-04,-8.90542871974038e-04,-9.54359502893206e-04,-1.01337106542544e-03,-1.06688540838378e-03,-1.11424536746075e-03,-1.15483522436761e-03,-1.18808685217169e-03,-1.21348549031112e-03,-1.23057509582043e-03,-1.23896322082965e-03,-1.23832537037843e-03,-1.22840879897866e-03,-1.20903570912514e-03,-1.18010582005787e-03,-1.14159828047116e-03,-1.09357290450278e-03,-1.03617071616805e-03,-9.69613793382293e-04,-8.94204408784469e-04,-8.10323470686183e-04,-7.18428273567902e-04,-6.19049573576204e-04,-5.12788010388786e-04,-4.00309902558108e-04,-2.82342448966782e-04,-1.59668374281720e-04,-3.31200612350394e-05,9.64267828607354e-05,2.28059873770808e-04,3.60837456830959e-04,4.93795713656050e-04,6.25956407664207e-04,7.56334704757202e-04,8.83947103781029e-04,1.00781941023365e-03,1.12699468609684e-03,1.24054110865761e-03,1.34755967174663e-03,1.44719166395700e-03,1.53862586010477e-03,1.62110536444168e-03,1.69393404690853e-03,1.75648251700484e-03,1.80819358361695e-03,1.84858715336142e-03,1.87726452462790e-03,1.89391203950710e-03,1.89830406111994e-03,1.89030524948169e-03,1.86987211488899e-03,1.83705383385938e-03,1.79199231883107e-03,1.73492153909133e-03,1.66616609669218e-03,1.58613906737794e-03,1.49533912273734e-03,1.39434695584915e-03,1.28382103856448e-03,1.16449274420881e-03,1.03716087484522e-03,9.02685637271348e-04,7.61982116581690e-04,6.16013300375355e-04,4.65782710491150e-04,3.12326702471605e-04,1.56706495770935e-04
8.40302398176510e-05,1.66777195911691e-04,2.46970886810779e-04,3.23367811537427e-04,3.94763880939166e-04,4.60006981421505e-04,5.18009053689721e-04,5.67757573452517e-04,6.08326326401634e-04,6.38885376110425e-04,6.58710130733433e-04,6.67189422476053e-04,6.63832522667088e-04,6.48275024828242e-04,6.20283538308834e-04,5.79759145754388e-04,5.26739588804207e-04,4.61400157874116e-04,3.84053273568705e-04,2.95146759084108e-04,1.95260814800064e-04,8.51037180156970e-05,-3.44937176479459e-05,-1.62584877375677e-04,-2.98115218123893e-04,-4.39931212325325e-04,-5.86790285410952e-04,-7.37371661063789e-04,-8.90288019709282e-04,-1.04409786815501e-03,-1.19731851159482e-03,-1.34843951344383e-03,-1.49593652372501e-03,-1.63828535303065e-03,-1.77397616646211e-03,-1.90152767043820e-03,-2.01950116486963e-03,-2.12651433392714e-03,-2.22125465048423e-03,-2.30249227227290e-03,-2.36909231183057e-03,-2.42002636740491e-03,-2.45438320807592e-03,-2.47137851340218e-03,-2.47036357583815e-03,-2.45083288293510e-03,-2.41243050585460e-03,-2.35495523090753e-03,-2.27836438159692e-03,-2.18277628989366e-03,-2.06847138711874e-03,-1.93589189673530e-03,-1.78564012347199e-03,-1.61847534539646e-03,-1.43530932773079e-03,-1.23720048923983e-03,-1.02534676382870e-03,-8.01077211449826e-04,-5.65842443444060e-04,-3.21203937929679e-04,-6.88223307130535e-05,1.89555223659380e-04,4.52108517738390e-04,7.16958473446500e-04,9.82181923792114e-04,1.24582687147247e-03,1.50592809730301e-03,1.76052298798590e-03,2.00766745041667e-03,2.24545177855357e-03,2.47201633884594e-03,2.68556694134281e-03,2.88438976586630e-03,3.06686571602557e-03,3.23148407833329e-03,3.37685536923265e-03,3.50172325940236e-03,3.60497547222523e-03,3.68565356171781e-03,3.74296148445463e-03,3.77627289000227e-03,3.78513706501879e-03,3.76928347738621e-03,3.72862487842855e-03,3.66325893332691e-03,3.57346836217439e-03,3.45971958661032e-03,3.32265988952757e-03,3.16311310785537e-03,2.98207389076889e-03,2.78070056776761e-03,2.56030668278833e-03,2.32235126177558e-03,2.06842789182904e-03,1.80025270008786e-03,1.51965132981296e-03,1.22854501960789e-03,9.28935899306273e-04,6.22891622682481e-04,3.12529462754822e-04
1.26329842006129e-04,2.50738293415757e-04,3.71323862998991e-04,4.86224672802804e-04,5.93637802810345e-04,6.91838085862295e-04,7.79196177278872e-04,8.54195730120886e-04,9.15449515044663e-04,9.61714333168026e-04,9.91904581190479e-04,1.00510434010306e-03,1.00057787207674e-03,9.77778424415541e-04,9.36355254675440e-04,8.76158807048118e-04,7.97243986749300e-04,6.99871496286484e-04,5.84507214961182e-04,4.51819620628826e-04,3.02675270442054e-04,1.38132374881677e-04,-4.05674833213962e-05,-2.32009416902049e-04,-4.34617003658871e-04,-6.46665657619264e-04,-8.66297486762245e-04,-1.09153750859271e-03,-1.32031108227794e-03,-1.55046240470830e-03,-1.77977390782430e-03,-2.00598638595593e-03,-2.22681967482261e-03,-2.43999369830964e-03,-2.64324969521980e-03,-2.83437143593271e-03,-3.01120623831468e-03,-3.17168559331332e-03,-3.31384521343749e-03,-3.43584432174516e-03,-3.53598400499927e-03,-3.61272446225764e-03,-3.66470098927231e-03,-3.69073854960725e-03,-3.68986479525575e-03,-3.66132141264197e-03,-3.60457368411971e-03,-3.51931817030659e-03,-3.40548843468623e-03,-3.26325874873481e-03,-3.09304573323448e-03,-2.89550790927540e-03,-2.67154315056560e-03,-2.42228404690503e-03,-2.14909120687989e-03,-1.85354454583563e-03,-1.53743262283730e-03,-1.20274010746646e-03,-8.51633473789405e-04,-4.86445034513641e-04,-1.09655443093630e-04,2.76125194777739e-04,6.68177446369654e-04,1.06369374869479e-03,1.45980050197280e-03,1.85358087657067e-03,2.24209814347012e-03,2.62241933318737e-03,2.99163902461021e-03,3.34690306345916e-03,3.68543201003560e-03,4.00454411759804e-03,4.30167764609148e-03,4.57441232102115e-03,4.82048975396815e-03,5.03783264953374e-03,5.22456263330480e-03,5.37901654667026e-03,5.49976106689348e-03,5.58560552465335e-03,5.63561280618630e-03,5.64910824307120e-03,5.62568640945744e-03,5.56521576400672e-03,5.46784109184657e-03,5.33398372026849e-03,5.16433950058487e-03,4.95987456733008e-03,4.72181890468780e-03,4.45165776849181e-03,4.15112103022062e-03,3.82217052693455e-03,3.46698551793356e-03,3.08794636490458e-03,2.68761656733967e-03,2.26872329890900e-03,1.83413660315274e-03,1.38684741819701e-03,9.29944610109983e-04,4.66591202905018e-04
1.68962854806629e-04,3.35370464868141e-04,4.96694017239217e-04,6.50457316342321e-04,7.94262479277481e-04,9.25814901239052e-04,1.04294725794263e-03,1.14364232059387e-03,1.22605436957271e-03,1.28852900556769e-03,1.32962117126617e-03,1.34811121275902e-03,1.34301882741133e-03,1.31361476393212e-03,1.25943016057118e-03,1.18026342861123e-03,1.07618461041179e-03,9.47537164010873e-04,7.94937149492904e-04,6.19269815789245e-04,4.21683610076095e-04,2.03581655271922e-04,-3.33892358977716e-05,-2.87351919408203e-04,-5.56214538535595e-04,-8.37688269413686e-04,-1.12930704090250e-03,-1.42844905793873e-03,-1.73235994083403e-03,-2.03817727791615e-03,-2.34295637560701e-03,-2.64369697861484e-03,-2.93737072349426e-03,-3.22094908147934e-03,-3.49143154129096e-03,-3.74587377960931e-03,-3.98141556611277e-03,-4.19530815143157e-03,-4.38494089003156e-03,-4.54786685590908e-03,-4.68182721698843e-03,-4.78477414420548e-03,-4.85489204334844e-03,-4.89061691170661e-03,-4.89065363733154e-03,-4.85399107610652e-03,-4.77991476070308e-03,-4.66801711570941e-03,-4.51820507457773e-03,-4.33070501636452e-03,-4.10606496334191e-03,-3.84515400423496e-03,-3.54915893188584e-03,-3.21957810835444e-03,-2.85821259461856e-03,-2.46715460593483e-03,-2.04877337734730e-03,-1.60569854658396e-03,-1.14080118346317e-03,-6.57172615749029e-04,-1.58101220966483e-04,3.52952628160010e-04,8.72383260404181e-04,1.39646782578088e-03,1.92139560624522e-03,2.44329827423497e-03,2.95828084698498e-03,3.46245307773673e-03,3.95196102037158e-03,4.42301850165662e-03,4.87193823523131e-03,5.29516231368543e-03,5.68929181956664e-03,6.05111530287693e-03,6.37763588151180e-03,6.66609673209646e-03,6.91400475168218e-03,7.11915218567772e-03,7.27963603407657e-03,7.39387506636369e-03,7.46062429528381e-03,7.47898678076438e-03,7.44842265752790e-03,7.36875530310911e-03,7.24017458691921e-03,7.06323716546059e-03,6.83886381359041e-03,6.56833380664008e-03,6.25327639301067e-03,5.89565942137084e-03,5.49777521056690e-03,5.06222377361764e-03,4.59189352950204e-03,4.08993965766884e-03,3.55976027011953e-03,3.00497059436951e-03,2.42937537741692e-03,1.83693973590388e-03,1.23175869080345e-03,6.18025636105528e-04
2.12027230715998e-04,4.20871050445548e-04,6.23380926416268e-04,8.16471776166512e-04,9.97155930147839e-04,1.16257418691571e-03,1.31002567111643e-03,1.43699621520377e-03,1.54118499904506e-03,1.62052919719039e-03,1.67322640143967e-03,1.69775460629588e-03,1.69288956676080e-03,1.65771936152001e-03,1.59165601966901e-03,1.49444409552953e-03,1.36616610356360e-03,1.20724475366615e-03,1.01844195596133e-03,8.00854593382154e-04,5.55907089523846e-04,2.85340828268746e-04,-8.79948977206070e-06,-3.24182441120543e-04,-6.58209283842680e-04,-1.00803600707702e-03,-1.37059783599909e-03,-1.74263597993125e-03,-2.12072639054301e-03,-2.50131027835081e-03,-2.88072611918715e-03,-3.25524286811705e-03,-3.62109408655817e-03,-3.97451267922492e-03,-4.31176593104055e-03,-4.62919053041381e-03,-4.92322726429102e-03,-5.19045507218234e-03,-5.42762415091691e-03,-5.63168780916058e-03,-5.79983278068247e-03,-5.92950771789179e-03,-6.01844960218288e-03,-6.06470782499515e-03,-6.06666571306796e-03,-6.02305929298013e-03,-5.93299311352500e-03,-5.79595296958204e-03,-5.61181539768803e-03,-5.38085384125910e-03,-5.10374141212013e-03,-4.78155020442554e-03,-4.41574714693540e-03,-4.00818640969346e-03,-3.56109841117392e-03,-3.07707550166062e-03,-2.55905442773532e-03,-2.01029571103117e-03,-1.43436010160026e-03,-8.35082292118973e-04,-2.16542103477262e-04,4.16966625135882e-04,1.06096918793959e-03,1.71084493388412e-03,2.36186366926221e-03,3.00922323957021e-03,3.64808797744734e-03,4.27362769505607e-03,4.88105689355144e-03,5.46567385937361e-03,6.02289931701672e-03,6.54831431068070e-03,7.03769699278546e-03,7.48705800566938e-03,7.89267415384326e-03,8.25112007783239e-03,8.55929765679909e-03,8.81446288566186e-03,9.01424999315682e-03,9.15669259004802e-03,9.24024166129165e-03,9.26378024218692e-03,9.22663464617765e-03,9.12858214077177e-03,8.96985499776962e-03,8.75114087438766e-03,8.47357951266756e-03,8.13875577551047e-03,7.74868906850625e-03,7.30581922717432e-03,6.81298897903430e-03,6.27342311882670e-03,5.69070456295623e-03,5.06874747559824e-03,4.41176768366182e-03,3.72425062073130e-03,3.01091706101487e-03,2.27668692303161e-03,1.52664143911044e-03,7.65984000611900e-04
2.55609812042156e-04,5.07415184468096e-04,7.51650895124684e-04,9.84629791888758e-04,1.20278091870716e-03,1.40268655998553e-03,1.58111785788397e-03,1.73506866986022e-03,1.86178734956166e-03,1.95880615277524e-03,2.02396799142901e-03,2.05545028241871e-03,2.05178566409171e-03,2.01187938133527e-03,1.93502317013275e-03,1.82090550391161e-03,1.66961809672745e-03,1.48165859202622e-03,1.25792940009819e-03,9.99732682085887e-04,7.08761513217569e-04,3.87087292511103e-04,3.71435002139967e-05,-3.38294062580725e-04,-7.36130385671584e-04,-1.15297751576649e-03,-1.58518375080252e-03,-2.02886550964407e-03,-2.47994159948229e-03,-2.93416958092732e-03,-3.38718391106714e-03,-3.83453552784731e-03,-4.27173252515137e-03,-4.69428155706322e-03,-5.09772960207002e-03,-5.47770571348637e-03,-5.82996238119847e-03,-6.15041613194790e-03,-6.43518700079164e-03,-6.68063651504305e-03,-6.88340384384482e-03,-7.04043978145379e-03,-7.14903825020271e-03,-7.20686502979001e-03,-7.21198344286374e-03,-7.16287675260791e-03,-7.05846705598634e-03,-6.89813048621267e-03,-6.68170856963651e-03,-6.40951561528960e-03,-6.08234204953946e-03,-5.70145364335284e-03,-5.26858661527394e-03,-4.78593862906229e-03,-4.25615574070465e-03,-3.68231538489576e-03,-3.06790552577497e-03,-2.41680013039766e-03,-1.73323115582573e-03,-1.02175727154990e-03,-2.87229567944031e-04,4.65245471662333e-04,1.23034543315249e-03,2.00257354389268e-03,2.77630201170602e-03,3.54581677081753e-03,4.30536326176015e-03,5.04919286213946e-03,5.77160957833736e-03,6.46701660475422e-03,7.12996235708261e-03,7.75518558937835e-03,8.33765921132256e-03,8.87263243199985e-03,9.35567086967049e-03,9.78269428328186e-03,1.01500116007073e-02,1.04543529407587e-02,1.06928983507092e-02,1.08633030081660e-02,1.09637186654353e-02,1.09928111457552e-02,1.09497737336855e-02,1.08343363362507e-02,1.06467703268346e-02,1.03878890200321e-02,1.00590437623524e-02,9.66211566053652e-03,9.19950300597234e-03,8.67410448995900e-03,8.08929834007185e-03,7.44891754230562e-03,6.75722134673174e-03,6.01886328581582e-03,5.23885596402555e-03,4.42253290467333e-03,3.57550776483988e-03,2.70363125150658e-03,1.81294609148801e-03,9.09640424242986e-04
2.99783789582528e-04,5.95150715679568e-04,8.81729343446491e-04,1.15523867296527e-03,1.41153230459938e-03,1.64664135236873e-03,1.85681570550187e-03,2.03856325311013e-03,2.18868670516809e-03,2.30431766451327e-03,2.38294762920954e-03,2.42245563213094e-03,2.42113225477954e-03,2.37769978487968e-03,2.29132832191144e-03,2.16164767114683e-03,1.98875490461748e-03,1.77321750643304e-03,1.51607205964620e-03,1.21881847206651e-03,8.83409778710050e-04,5.12237598577256e-04,1.08113362821861e-04,-3.25754530235027e-04,-7.85787440725225e-04,-1.26806686555063e-03,-1.76836820800796e-03,-2.28219764614514e-03,-2.80483177862473e-03,-3.33135970102042e-03,-3.85672714264968e-03,-4.37578227445691e-03,-4.88332278228184e-03,-5.37414378722695e-03,-5.84308618588801e-03,-6.28508497802130e-03,-6.69521714783781e-03,-7.06874866755724e-03,-7.40118019810906e-03,-7.68829107188248e-03,-7.92618115612140e-03,-8.11131021281977e-03,-8.24053439165238e-03,-8.31113951639807e-03,-8.32087085227440e-03,-8.26795907137500e-03,-8.15114216572337e-03,-7.96968309205555e-03,-7.72338296901880e-03,-7.41258968570792e-03,-7.03820182002327e-03,-6.60166780588586e-03,-6.10498032952801e-03,-5.55066597653897e-03,-4.94177019272248e-03,-4.28183766275593e-03,-3.57488825077238e-03,-2.82538868596805e-03,-2.03822021382700e-03,-1.21864246922438e-03,-3.72253861206284e-04,4.95051209644087e-04,1.37712795193477e-03,2.26762922750880e-03,3.16005564174052e-03,4.04780726411197e-03,4.92423654772906e-03,5.78270200475157e-03,6.61662218681138e-03,7.41952951545618e-03,8.18512350751918e-03,8.90732294408925e-03,9.58031653940795e-03,1.01986116774972e-02,1.07570807995205e-02,1.12510050436871e-02,1.16761147617497e-02,1.20286265616576e-02,1.23052765544623e-02,1.25033495149248e-02,1.26207036991451e-02,1.26557910986578e-02,1.26076729484982e-02,1.24760303464108e-02,1.22611698813180e-02,1.19640242110357e-02,1.15861475716496e-02,1.11297062436077e-02,1.05974640420447e-02,9.99276294080674e-03,9.31949898069069e-03,8.58209365223283e-03,7.78546098161315e-03,6.93497058456528e-03,6.03640698728453e-03,5.09592554491388e-03,4.12000531698893e-03,3.11539928499089e-03,2.08908231967011e-03,1.04819732486562e-03
3.44606315458608e-04,6.84193435380510e-04,1.01379365535994e-03,1.32854177496805e-03,1.62372515830863e-03,1.89483237679636e-03,2.13759998135805e-03,2.34805696799562e-03,2.52256652129734e-03,2.65786464485573e-03,2.75109531543094e-03,2.79984182884754e-03,2.80215403974593e-03,2.75657123413795e-03,2.66214041290451e-03,2.51842980558323e-03,2.32553747665690e-03,2.08409493069665e-03,1.79526566774074e-03,1.46073868581025e-03,1.08271697306685e-03,6.63901077410956e-04,2.07467885890388e-04,-2.82955210244620e-04,-8.03320547038284e-04,-1.34919455797562e-03,-1.91579598700125e-03,-2.49803761331836e-03,-3.09057112443793e-03,-3.68783474467228e-03,-4.28410320042284e-03,-4.87353958142102e-03,-5.45024863875580e-03,-6.00833104621662e-03,-6.54193814133700e-03,-7.04532665663006e-03,-7.51291294992634e-03,-7.93932624547155e-03,-8.31946040450400e-03,-8.64852375534904e-03,-8.92208652855316e-03,-9.13612546209716e-03,-9.28706516511865e-03,-9.37181585563494e-03,-9.38780711825973e-03,-9.33301736158864e-03,-9.20599869150091e-03,-9.00589695577086e-03,-8.73246675676785e-03,-8.38608127228731e-03,-7.96773676932454e-03,-7.47905174149094e-03,-6.92226064737645e-03,-6.30020227408410e-03,-5.61630279698755e-03,-4.87455365308914e-03,-4.07948439077468e-03,-3.23613070287998e-03,-2.34999789241664e-03,-1.42702006067614e-03,-4.73515345394474e-04,5.03862428125780e-04,1.49817528787591e-03,2.50225542410305e-03,3.50876181726055e-03,4.51023871442230e-03,5.49917546623162e-03,6.46806722321556e-03,7.40947598134099e-03,8.31609146210421e-03,9.18079131227455e-03,9.99670011266584e-03,1.07572466939528e-02,1.14562192705189e-02,1.20878179205054e-02,1.26467039614947e-02,1.31280457964148e-02,1.35275608330988e-02,1.38415531132127e-02,1.40669463217210e-02,1.42013118863770e-02,1.42428919175830e-02,1.41906167820198e-02,1.40441171483189e-02,1.38037303893706e-02,1.34705012732226e-02,1.30461769225285e-02,1.25331960707337e-02,1.19346726912368e-02,1.12543741232130e-02,1.04966938642313e-02,9.66661924484385e-03,8.76969424358067e-03,7.81197774187596e-03,6.79999755703735e-03,5.74070062710337e-03,4.64139975402147e-03,3.50971734073118e-03,2.35352658320745e-03,1.18089060008929e-03
3.90116297649996e-04,7.74622668420239e-04,1.14796657008743e-03,1.50470969726005e-03,1.83958377335425e-03,2.14754476413115e-03,2.42382500867565e-03,2.66398278232510e-03,2.86394882903307e-03,3.02006942777620e-03,3.12914558864054e-03,3.18846800888611e-03,3.19584745727759e-03,3.14964029595169e-03,3.04876889270646e-03,2.89273672245837e-03,2.68163800431716e-03,2.41616176985446e-03,2.09759030825584e-03,1.72779198470496e-03,1.30920847910824e-03,8.44836542673572e-04,3.38204419468967e-04,-2.06656871535689e-04,-7.85247151730849e-04,-1.39263530858402e-03,-2.02350180280196e-03,-2.67218508861834e-03,-3.33273154277358e-03,-3.99894846516260e-03,-4.66445968534704e-03,-5.32276328442110e-03,-5.96729092130591e-03,-6.59146823661274e-03,-7.18877579590639e-03,-7.75281002762200e-03,-8.27734360910702e-03,-8.75638475729694e-03,-9.18423488836880e-03,-9.55554412328942e-03,-9.86536413338297e-03,-1.01091978417400e-02,-1.02830455222936e-02,-1.03834468684819e-02,-1.04075186373325e-02,-1.03529875122675e-02,-1.02182178685983e-02,-1.00022341692250e-02,-9.70473776408305e-03,-9.32611791500867e-03,-8.86745691749075e-03,-8.33052924182591e-03,-7.71779466803763e-03,-7.03238544111928e-03,-6.27808752525597e-03,-5.45931608721901e-03,-4.58108538965951e-03,-3.64897332411566e-03,-2.66908086075882e-03,-1.64798673682765e-03,-5.92697747940604e-04,4.89404954333977e-04,1.59062311947905e-03,2.70300173835087e-03,3.81839196748913e-03,4.92851611424354e-03,6.02503414016772e-03,7.09961112538159e-03,8.14398512662494e-03,9.15003485660227e-03,1.01098466120099e-02,1.10157798823441e-02,1.18605310811852e-02,1.26371948560559e-02,1.33393224520468e-02,1.39609766280326e-02,1.44967826522637e-02,1.49419749361823e-02,1.52924389012051e-02,1.55447477126281e-02,1.56961935574173e-02,1.57448131880785e-02,1.56894075026737e-02,1.55295549809496e-02,1.52656188480507e-02,1.48987478899605e-02,1.44308708981895e-02,1.38646847748725e-02,1.32036363828616e-02,1.24518982781763e-02,1.16143385138214e-02,1.06964847540783e-02,9.70448298648101e-03,8.64505116439068e-03,7.52542815598931e-03,6.35331841525909e-03,5.13683282675303e-03,3.88442620838337e-03,2.60483198478344e-03,1.30699456778539e-03
4.36332402026870e-04,8.66477278571420e-04,1.28431019348257e-03,1.68383230452656e-03,2.05923170370946e-03,2.40494302422408e-03,2.71570476040616e-03,2.98661376753118e-03,3.21317643350646e-03,3.39135604428084e-03,3.51761589885620e-03,3.58895776783037e-03,3.60295533110161e-03,3.55778227535086e-03,3.45223477979130e-03,3.28574816901820e-03,3.05840756415502e-03,2.77095241741961e-03,2.42477487024409e-03,2.02191193069530e-03,1.56503152166120e-03,1.05741250660617e-03,5.02918854161920e-04,-9.40318440710652e-05,-7.28505236852112e-04,-1.39509214309467e-03,-2.08795518717307e-03,-2.80087973562349e-03,-3.52732869146630e-03,-4.26050066658681e-03,-4.99339102100368e-03,-5.71885523071391e-03,-6.42967402337609e-03,-7.11861970357936e-03,-7.77852307700961e-03,-8.40234037557959e-03,-8.98321958360755e-03,-9.51456556843627e-03,-9.99010342745750e-03,-1.04039394772786e-02,-1.07506193296277e-02,-1.10251825223787e-02,-1.12232132025944e-02,-1.13408863914817e-02,-1.13750093983587e-02,-1.13230579918175e-02,-1.11832069808849e-02,-1.09543549067478e-02,-1.06361425961071e-02,-1.02289653800233e-02,-9.73397883675108e-03,-9.15309797306652e-03,-8.48898981547862e-03,-7.74505943998576e-03,-6.92542952620484e-03,-6.03491357825118e-03,-5.07898301020208e-03,-4.06372834784264e-03,-2.99581485020511e-03,-1.88243290371345e-03,-7.31243588108260e-04,4.49680143660995e-04,1.65191619010078e-03,2.86675941370516e-03,4.08529059383003e-03,5.29844764621305e-03,6.49709851415431e-03,7.67211512017120e-03,8.81444775596535e-03,9.91519928289573e-03,1.09656985148965e-02,1.19575721609183e-02,1.28828147144722e-02,1.37338556936329e-02,1.45036236557820e-02,1.51856064372678e-02,1.57739070988143e-02,1.62632950926623e-02,1.66492522067789e-02,1.69280128846892e-02,1.70965985662088e-02,1.71528457441676e-02,1.70954274847236e-02,1.69238682135803e-02,1.66385516269170e-02,1.62407216435972e-02,1.57324763737718e-02,1.51167551378147e-02,1.43973186281374e-02,1.35787223642986e-02,1.26662836484867e-02,1.16660422833893e-02,1.05847153672324e-02,9.42964653089853e-03,8.20875002909647e-03,6.93045014114965e-03,5.60361637671848e-03,4.23749501733685e-03,2.84163755571196e-03,1.42582662105062e-03
