1.11762240669015e-03,2.21894736202423e-03,3.28791506818574e-03,4.30893756891309e-03,5.26712605700333e-03,6.14850798664758e-03,6.94023082461228e-03,7.63074946911533e-03,8.20999460340735e-03,8.66951952908381e-03,9.00262333796847e-03,9.20444862644331e-03,9.27205232733133e-03,9.20444862644340e-03,9.00262333796871e-03,8.66951952908411e-03,8.20999460340776e-03,7.63074946911584e-03,6.94023082461283e-03,6.14850798664817e-03,5.26712605700398e-03,4.30893756891361e-03,3.28791506818611e-03,2.21894736202451e-03,1.11762240669025e-03
2.21894736202425e-03,4.40553747487588e-03,6.52788493093735e-03,8.55504112518908e-03,1.04574455555607e-02,1.22073568816156e-02,1.37792574557630e-02,1.51502254280196e-02,1.63002689981991e-02,1.72126179413759e-02,1.78739681555272e-02,1.82746756652999e-02,1.84088972528868e-02,1.82746756653002e-02,1.78739681555276e-02,1.72126179413765e-02,1.63002689982000e-02,1.51502254280206e-02,1.37792574557640e-02,1.22073568816168e-02,1.04574455555619e-02,8.55504112519003e-03,6.52788493093811e-03,4.40553747487637e-03,2.21894736202448e-03
3.28791506818576e-03,6.52788493093737e-03,9.67266353187930e-03,1.26763929175850e-02,1.54952719498015e-02,1.80881950246762e-02,2.04173514850232e-02,2.24487769848470e-02,2.41528487659883e-02,2.55047176246427e-02,2.64846702687073e-02,2.70784167819708e-02,2.72772990032688e-02,2.70784167819711e-02,2.64846702687080e-02,2.55047176246436e-02,2.41528487659894e-02,2.24487769848482e-02,2.04173514850246e-02,1.80881950246777e-02,1.54952719498029e-02,1.26763929175862e-02,9.67266353188030e-03,6.52788493093807e-03,3.28791506818606e-03
4.30893756891321e-03,8.55504112518926e-03,1.26763929175851e-02,1.66128943564918e-02,2.03071423867006e-02,2.37052665532091e-02,2.67577145537603e-02,2.94199748229920e-02,3.16532256112905e-02,3.34249010933199e-02,3.47091662510865e-02,3.54872936066764e-02,3.57479363110552e-02,3.54872936066768e-02,3.47091662510872e-02,3.34249010933211e-02,3.16532256112919e-02,2.94199748229936e-02,2.67577145537621e-02,2.37052665532108e-02,2.03071423867022e-02,1.66128943564932e-02,1.26763929175862e-02,8.55504112519001e-03,4.30893756891354e-03
5.26712605700353e-03,1.04574455555610e-02,1.54952719498018e-02,2.03071423867008e-02,2.48228889598996e-02,2.89766619157850e-02,3.27078898911783e-02,3.59621631802042e-02,3.86920271503239e-02,4.08576742377345e-02,4.24275244312893e-02,4.33786857801711e-02,4.36972882100846e-02,4.33786857801714e-02,4.24275244312899e-02,4.08576742377357e-02,3.86920271503253e-02,3.59621631802058e-02,3.27078898911798e-02,2.89766619157867e-02,2.48228889599011e-02,2.03071423867022e-02,1.54952719498030e-02,1.04574455555618e-02,5.26712605700395e-03
6.14850798664790e-03,1.22073568816162e-02,1.80881950246769e-02,2.37052665532098e-02,2.89766619157854e-02,3.38255122978689e-02,3.81811105422292e-02,4.19799422185105e-02,4.51666118066484e-02,4.76946504882933e-02,4.95271937668194e-02,5.06375190346975e-02,5.10094352492875e-02,5.06375190346979e-02,4.95271937668200e-02,4.76946504882943e-02,4.51666118066497e-02,4.19799422185117e-02,3.81811105422306e-02,3.38255122978704e-02,2.89766619157868e-02,2.37052665532110e-02,1.80881950246779e-02,1.22073568816169e-02,6.14850798664817e-03
6.94023082461269e-03,1.37792574557638e-02,2.04173514850243e-02,2.67577145537616e-02,3.27078898911793e-02,3.81811105422298e-02,4.30975646252013e-02,4.73855591686737e-02,5.09825655564800e-02,5.38361313357335e-02,5.59046450917019e-02,5.71579432359359e-02,5.75777498593112e-02,5.71579432359362e-02,5.59046450917024e-02,5.38361313357343e-02,5.09825655564810e-02,4.73855591686746e-02,4.30975646252022e-02,3.81811105422308e-02,3.27078898911802e-02,2.67577145537625e-02,2.04173514850250e-02,1.37792574557643e-02,6.94023082461292e-03
7.63074946911595e-03,1.51502254280209e-02,2.24487769848486e-02,2.94199748229939e-02,3.59621631802062e-02,4.19799422185120e-02,4.73855591686745e-02,5.21001879631712e-02,5.60550786977590e-02,5.91925601598890e-02,6.14668808048503e-02,6.28448759163157e-02,6.33064512225849e-02,6.28448759163157e-02,6.14668808048506e-02,5.91925601598892e-02,5.60550786977594e-02,5.21001879631716e-02,4.73855591686751e-02,4.19799422185124e-02,3.59621631802067e-02,2.94199748229944e-02,2.24487769848490e-02,1.51502254280210e-02,7.63074946911600e-03
8.20999460340821e-03,1.63002689982009e-02,2.41528487659907e-02,3.16532256112934e-02,3.86920271503269e-02,4.51666118066512e-02,5.09825655564823e-02,5.60550786977601e-02,6.03101825665804e-02,6.36858281668760e-02,6.61327909845030e-02,6.76153887914997e-02,6.81120019733207e-02,6.76153887914994e-02,6.61327909845029e-02,6.36858281668758e-02,6.03101825665802e-02,5.60550786977598e-02,5.09825655564819e-02,4.51666118066509e-02,3.86920271503266e-02,3.16532256112932e-02,2.41528487659905e-02,1.63002689982007e-02,8.20999460340809e-03
8.66951952908496e-03,1.72126179413781e-02,2.55047176246457e-02,3.34249010933237e-02,4.08576742377386e-02,4.76946504882973e-02,5.38361313357369e-02,5.91925601598914e-02,6.36858281668774e-02,6.72504133911946e-02,6.98343361535255e-02,7.13999170415080e-02,7.19243263604142e-02,7.13999170415078e-02,6.98343361535250e-02,6.72504133911937e-02,6.36858281668765e-02,5.91925601598905e-02,5.38361313357360e-02,4.76946504882962e-02,4.08576742377375e-02,3.34249010933228e-02,2.55047176246451e-02,1.72126179413775e-02,8.66951952908466e-03
