1.93487083206279e+01
4.83624114883506e+01
4.83624114886080e+01
7.73761146562268e+01
9.66873947797206e+01
9.66873947798644e+01
1.25701097947573e+02
1.25701097947818e+02
1.64276906894797e+02
1.64276906894892e+02
1.74026081239570e+02
1.93290610062360e+02
1.93290610062687e+02
2.41615593353925e+02
2.41615593354131e+02
2.51065559345210e+02
2.51065559345299e+02
2.80079262512920e+02
2.80079262513293e+02
3.09205105469114e+02
3.28404245804302e+02
3.28404245804624e+02
3.56969389714992e+02
3.56969389715099e+02
3.85983092882928e+02
3.85983092883037e+02
3.95993757919446e+02
3.95993757919518e+02
4.34308076174355e+02
4.34308076174454e+02
4.81885942888042e+02
4.81885942888173e+02
4.82782410369587e+02
5.01897588289157e+02
5.01897588289191e+02
5.10899646055854e+02
5.10899646055935e+02
5.59224629347431e+02
5.59224629347495e+02
5.88686240739481e+02
