-5.37871711630381e-02,-9.69211334208720e-02,-1.20858676545007e-01,-1.20858676545007e-01,-9.69211334208721e-02,-5.37871711630381e-02
-9.69211334208720e-02,-1.74645847708045e-01,-2.17779809965879e-01,-2.17779809965879e-01,-1.74645847708045e-01,-9.69211334208721e-02
-1.20858676545007e-01,-2.17779809965879e-01,-2.71566981128917e-01,-2.71566981128917e-01,-2.17779809965879e-01,-1.20858676545007e-01
-1.20858676545007e-01,-2.17779809965879e-01,-2.71566981128917e-01,-2.71566981128917e-01,-2.17779809965879e-01,-1.20858676545007e-01
-9.69211334208719e-02,-1.74645847708045e-01,-2.17779809965879e-01,-2.17779809965879e-01,-1.74645847708045e-01,-9.69211334208719e-02
-5.37871711630380e-02,-9.69211334208720e-02,-1.20858676545007e-01,-1.20858676545007e-01,-9.69211334208720e-02,-5.37871711630380e-02
