2.83411174663428e-03,5.53587834661591e-03,7.98017414570375e-03,1.00558997842733e-02,1.16719875047107e-02,1.27622625419883e-02,1.32888843560726e-02,1.32441736159267e-02,1.26507241792765e-02,1.15597984416972e-02,1.00481035593756e-02,8.21313947148343e-03,6.16739190073760e-03,4.03170986962435e-03,1.92825384587924e-03,-2.65752316671354e-05,-1.72881553049405e-03,-3.09284555031870e-03,-4.05616609614925e-03,-4.58278791122479e-03,-4.66503166343620e-03,-4.32363992653200e-03,-3.60619952661593e-03,-2.58397136431846e-03,-1.34731785316298e-03
5.59453263531311e-03,1.09267767947094e-02,1.57487708289110e-02,1.98403874796547e-02,2.30212503424052e-02,2.51603794683309e-02,2.61830177512356e-02,2.60742528226034e-02,2.48792345082341e-02,2.26999846688088e-02,1.96889930939500e-02,1.60399785482769e-02,1.19763574056616e-02,7.73809400459953e-03,3.56769936087893e-03,-3.03807259584202e-04,-3.67015884358360e-03,-6.36155498431626e-03,-8.25415326148059e-03,-9.27679154552138e-03,-9.41455746697597e-03,-8.70900587363257e-03,-7.25502109857677e-03,-5.19451693579147e-03,-2.70735190613660e-03
8.21052721403511e-03,1.60335638072866e-02,2.31028310385242e-02,2.90932602345045e-02,3.37386338548094e-02,3.68458624465278e-02,3.83050851778718e-02,3.80950232975860e-02,3.62832904221719e-02,3.30216551408953e-02,2.85365430310420e-02,2.31153399678849e-02,1.70893005522221e-02,1.08140606541679e-02,4.64889004394649e-03,-1.06410795595210e-03,-6.01964212980508e-03,-9.96658603449375e-03,-1.27220348970745e-02,-1.41812576288369e-02,-1.43229754782559e-02,-1.32096723182619e-02,-1.09829320585031e-02,-7.85408917950837e-03,-4.09075209937092e-03
1.06171184391748e-02,2.07285022674394e-02,2.98561854212620e-02,3.75761487848948e-02,4.35414103777074e-02,4.75007080436123e-02,4.93117105030183e-02,4.89480092625994e-02,4.64995037120027e-02,4.21661737807732e-02,3.62456167083879e-02,2.91150844904773e-02,2.12090756658304e-02,1.29937907594533e-02,4.93994023861499e-03,-2.50451330364671e-03,-8.94009602516880e-03,-1.40385551047251e-02,-1.75612683195129e-02,-1.93722707782782e-02,-1.94451539881266e-02,-1.78634509514315e-02,-1.48145016639717e-02,-1.05771742043713e-02,-5.50417529362188e-03
1.27575944461133e-02,2.49002079545360e-02,3.58467562071589e-02,4.50820050618212e-02,5.21847505126951e-02,5.68506130686540e-02,5.89081463751125e-02,5.83273469658486e-02,5.52200917741797e-02,4.98324970459337e-02,4.25296593216423e-02,3.37736792436083e-02,2.40962563892706e-02,1.40674558592988e-02,4.26246662590270e-03,-4.77171481848282e-03,-1.25477409436778e-02,-1.86656864930970e-02,-2.28355325775381e-02,-2.48930658827090e-02,-2.48082829434820e-02,-2.26858276540168e-02,-1.87574556576079e-02,-1.33669847436509e-02,-6.94862894042929e-03
1.45855919165350e-02,2.84577682148805e-02,4.09426167936420e-02,5.14429653251625e-02,5.94712143542258e-02,6.46758863969365e-02,6.68603741947487e-02,6.59928229964363e-02,6.22065950756125e-02,5.57913096905642e-02,4.71749968779534e-02,3.68984170024866e-02,2.55830502787801e-02,1.38946250754762e-02,2.50430979488873e-03,-7.95017458704254e-03,-1.69012630212231e-02,-2.38839477519735e-02,-2.85619979776845e-02,-3.07464857748119e-02,-3.04055563926526e-02,-2.76648927702639e-02,-2.27988674836718e-02,-1.62129188690030e-02,-8.41820001140249e-03
1.60666526434763e-02,3.13338158035199e-02,4.50465058121223e-02,5.65361926613328e-02,6.52577801470224e-02,7.08194964768922e-02,7.30039842739977e-02,7.17793887902945e-02,6.72998224117705e-02,5.98951987112754e-02,5.00510444683345e-02,3.83794777323146e-02,2.55830502792579e-02,1.24135643484835e-02,-3.71737795280318e-04,-1.20540636057155e-02,-2.19944903575422e-02,-2.96705135452382e-02,-3.47056080599820e-02,-3.68900958577723e-02,-3.61921221897950e-02,-3.27581201087002e-02,-2.69027565044419e-02,-1.90889664588767e-02,-9.89926073944068e-03
1.71791794273897e-02,3.34864114709768e-02,4.80985793215143e-02,6.02874163469734e-02,6.94600667339965e-02,7.51918556391208e-02,7.72493889464144e-02,7.56026631865948e-02,7.04255030606220e-02,6.20843201615742e-02,5.11158628425620e-02,3.81952642283382e-02,2.40962563912396e-02,9.64587087548609e-03,-4.32373689328930e-03,-1.70235379343397e-02,-2.77531522279113e-02,-3.59410027150611e-02,-4.11767751521337e-02,-4.32343084608832e-02,-4.20835991707914e-02,-3.78912389437930e-02,-3.10092787740883e-02,-2.19531882628006e-02,-1.13702139235661e-02
1.79147510102208e-02,3.48996555323127e-02,5.00772834627902e-02,6.26720148854261e-02,7.20535640167495e-02,7.77721264902124e-02,7.95831289490227e-02,7.74601629019025e-02,7.15953698101457e-02,6.23872718212763e-02,5.04167699726622e-02,3.64127170633159e-02,2.12090756648273e-02,5.69615818532046e-03,-9.23121303080939e-03,-2.27256113463286e-02,-3.40359621245066e-02,-4.25507087426774e-02,-4.78326867681995e-02,-4.96436892280112e-02,-4.79573076299826e-02,-4.29593170506403e-02,-3.50355997045267e-02,-2.47483274697191e-02,-1.28018078665154e-02
1.82777914597127e-02,3.55830194950140e-02,5.09983348642825e-02,6.37136269098927e-02,7.30718535081250e-02,7.86060313214568e-02,8.00652540541531e-02,7.74282429505498e-02,7.09036570956702e-02,6.09171589611074e-02,4.80859987153319e-02,3.31826042112174e-02,1.70893005512653e-02,7.46796404973324e-04,-1.49005656470528e-02,-2.89596117835970e-02,-4.06400088044691e-02,-4.92998056875038e-02,-5.44822037725446e-02,-5.59414265049830e-02,-5.36561951291855e-02,-4.78300389894168e-02,-3.88784358801052e-02,-2.74035448676361e-02,-1.41580163470545e-02
1.82846251725314e-02,3.55694598189797e-02,5.09119011752511e-02,6.34804118242638e-02,7.26019690935212e-02,7.78003414730950e-02,7.88229797571844e-02,7.56549715773595e-02,6.85192588520833e-02,5.78631150121129e-02,4.43316761140551e-02,2.87300710850436e-02,1.19763574056807e-02,-4.95199853278625e-03,-2.10749836656483e-02,-3.54669376076000e-02,-4.73101831903267e-02,-5.59422737383917e-02,-6.08941152697425e-02,-6.19167535526437e-02,-5.89952762195274e-02,-5.23490302159671e-02,-4.24181514444399e-02,-2.98371999627882e-02,-1.53974444473031e-02
1.79619824502856e-02,3.49124428973016e-02,4.98981733918134e-02,6.20792119733503e-02,7.07772068292154e-02,7.55144084940680e-02,7.60410303112307e-02,7.23493929446218e-02,6.46740363716836e-02,5.34777976870552e-02,3.94246681102731e-02,2.33410101765491e-02,6.16739190389498e-03,-1.10961608332695e-02,-2.74483107053110e-02,-4.19445744799051e-02,-5.37521277225286e-02,-6.21980648804826e-02,-6.68083120552783e-02,-6.73349338715122e-02,-6.37702509938714e-02,-5.63469521194327e-02,-4.55241987756640e-02,-3.19605359205762e-02,-1.64751885616159e-02
1.73450504503284e-02,3.36820696167938e-02,4.80616093267884e-02,5.96479829987945e-02,6.77678327085746e-02,7.19492623090769e-02,7.19492623100863e-02,6.77678327122098e-02,5.96479830003216e-02,4.80616093279961e-02,3.36820696176373e-02,1.73450504532524e-02,1.56239282241560e-12,-1.73450504502331e-02,-3.36820696186638e-02,-4.80616093275823e-02,-5.96479829998443e-02,-6.77678327114805e-02,-7.19492623148758e-02,-7.19492623161236e-02,-6.77678327155640e-02,-5.96479830017469e-02,-4.80616093292234e-02,-3.36820696199795e-02,-1.73450504536300e-02
1.64751885577430e-02,3.19605359162992e-02,4.55241987741114e-02,5.63469521175169e-02,6.37702509901288e-02,6.73349338648981e-02,6.68083120510735e-02,6.21980648776412e-02,5.37521277215907e-02,4.19445744767952e-02,2.74483107044265e-02,1.10961608334590e-02,-6.16739190109656e-03,-2.33410101772521e-02,-3.94246681115222e-02,-5.34777976884509e-02,-6.46740363684392e-02,-7.23493929421634e-02,-7.60410303110483e-02,-7.55144084983766e-02,-7.07772068320871e-02,-6.20792119740142e-02,-4.98981733905464e-02,-3.49124428977323e-02,-1.79619824513453e-02
